id,st1tol_LDabt,st1tol_TD1abt,st1tol_TD2abt,sv2tol_LDabt,sv2tol_TD1abt,sv2tol_TD2abt,vtol_LDabt,vtol_TD1abt,vtol_TD2abt,DL1M_ctrltol_LDabt,DL1M_ctrltol_TD1abt,DL1M_ctrltol_TD2abt,DL2M_ctrltol_LDabt,DL2M_ctrltol_TD1abt,DL2M_ctrltol_TD2abt,LLM_ctrltol_LDabt,LLM_ctrltol_TD1abt,LLM_ctrltol_TD2abt,SettM_ctrltol_LDabt,SettM_ctrltol_TD1abt,SettM_ctrltol_TD2abt,DL1fb_ctrltol_LDabt,DL1fb_ctrltol_TD1abt,DL1fb_ctrltol_TD2abt,DL2fb_ctrltol_LDabt,DL2fb_ctrltol_TD1abt,DL2fb_ctrltol_TD2abt,LLfb_ctrltol_LDabt,LLfb_ctrltol_TD1abt,LLfb_ctrltol_TD2abt,Settfb_ctrltol_LDabt,Settfb_ctrltol_TD1abt,Settfb_ctrltol_TD2abt,DL1V_ctrltol_LDabt,DL1V_ctrltol_TD1abt,DL1V_ctrltol_TD2abt,DL2V_ctrltol_LDabt,DL2V_ctrltol_TD1abt,DL2V_ctrltol_TD2abt,LLV_ctrltol_LDabt,LLV_ctrltol_TD1abt,LLV_ctrltol_TD2abt,SettV_ctrltol_LDabt,SettV_ctrltol_TD1abt,SettV_ctrltol_TD2abt,loc_ctrlst1tol_LDabt,loc_ctrlst1tol_TD1abt,loc_ctrlst1tol_TD2abt,loc_ctrlsv2tol_LDabt,loc_ctrlsv2tol_TD1abt,loc_ctrlsv2tol_TD2abt,loc_ctrlvtol_LDabt,loc_ctrlvtol_TD1abt,loc_ctrlvtol_TD2abt,st1tol_LDpier,st1tol_TD1pier,st1tol_TD2pier,sv2tol_LDpier,sv2tol_TD1pier,sv2tol_TD2pier,vtol_LDpier,vtol_TD1pier,vtol_TD2pier,DL1M_ctrltol_LDpier,DL1M_ctrltol_TD1pier,DL1M_ctrlst1tol_TD2pier,DL2M_ctrltol_LDpier,DL2M_ctrltol_TD1pier,DL2M_ctrltol_TD2pier,LLM_ctrltol_LDpier,LLM_ctrltol_TD1pier,LLM_ctrltol_TD2pier,SettM_ctrltol_Ldpier,SettM_ctrltol_TD1pier,SettM_ctrltol_TD2pier,DL1fb_ctrltol_Ldpier,DL1fb_ctrltol_TD1pier,DL1fb_ctrltol_TD2pier,DL2fb_ctrltol_LDpier,DL2fb_ctrltol_TD1pier,DL2fb_ctrltol_TD2pier,LLfb_ctrltol_LDpier,LLfb_ctrltol_TD1pier,LLfb_ctrltol_TD2pier,Settfb_ctrltol_LDpier,Settfb_ctrltol_TD1pier,Settfb_ctrltol_TD2pier,DL1V_ctrltol_LDpier,DL1V_ctrltol_TD1pier,DL1V_ctrltol_TD2pier,DL2V_ctrltol_Ldpier,DL2V_ctrltol_TD1pier,DL2V_ctrltol_TD2pier,LLV_ctrltol_LDpier,LLV_ctrltol_TD1pier,LLV_ctrltol_TD2pier,SettV_ctrltol_LDpier,SettV_ctrltol_TD1pier,SettV_ctrltol_TD2pier,loc_ctrlst1tol_LDpier,loc_ctrlst1tol_TD1pier,loc_ctrlst1tol_TD2pier,loc_ctrlsv2tol_LDpier,loc_ctrlsv2tol_TD1pier,loc_ctrlsv2tol_TD2pier,loc_ctrlvtol_LDpier,loc_ctrlvtol_TD1pier,loc_ctrlvtol_TD2pier
Steel_3_2_9,6.790169321,2.957044938,10.48268024,16.048988,8.148215043,17.91355888,55.31902695,4.738159657,35.46298981,-22039547.59,-22039547.59,-20454082.68,-3702050.956,-3702050.956,-1131893.773,-15200959,-15200959,-10235175,-1358369.519,-3119181.219,-1749498.845,-12353.11549,-12430.92146,-12353.11549,-683.5983625,-2088.054471,-683.5983625,-6181.453613,-8573.742188,-6181.453613,-1179.351399,-1759.300552,-1056.5961,"156530.8438,90416.125,90414.7031,148141.6094,162734.1094","148438,90416.125,90414.7031,148141.6094,162734.1094","147238.6875,90416.125,90414.7031,148141.6094,162734.1094","9034.9316,12813.208,13560.6748,33002.2578,28411.9785","33361.2383,12813.208,13560.6748,33002.2578,28411.9785","7608.3564,12813.208,13560.6748,33002.2578,28411.9785","107105.9688,93676.3281,93355.125,124376.5234,204303.5313","103774.3594,93676.3281,93355.125,124376.5234,204303.5313","104501.5156,93676.3281,93355.125,124376.5234,204303.5313","4240.1743,0,69301.3203,0,0","15396.2744,0,69301.3203,0,0","7218.8794,0,69301.3203,0,0","1,1,1","1,1,1","0.030303,8,2","0.030303,8,2","1,1,1","0.030303,8,2","2,9","2,1","2,2",4.013665363,3.39411078,5.245672631,10.79619272,6.508170806,12.5046357,9.686163902,4.564996719,3.769701242,-22040477.23,-19656823.71,-22040477.23,-3952365.204,-3589509.301,-3952365.204,-15545143,-13136354,-15545143,-2069614.499,-4701029.652,-1583541.447,-12353.11285,-11086.95004,-12232.28174,-678.2612502,-2024.578007,-998.365975,-6391.306152,-7409.250488,-6337.07666,-1728.380402,-2651.504828,-1481.942623,"67341.9531,90416.125,90414.7031,148141.6094,162734.1094","125790.8906,90416.125,90414.7031,148141.6094,162734.1094","67341.9531,90416.125,90414.7031,148141.6094,162734.1094","13396.3223,12813.208,13560.6748,33002.2578,28411.9785","31374.4141,12813.208,13560.6748,33002.2578,28411.9785","13396.3223,12813.208,13560.6748,33002.2578,28411.9785","76692.2656,93676.3281,93355.125,124376.5234,204303.5313","93823.6094,93676.3281,93355.125,124376.5234,204303.5313","76692.2656,93676.3281,93355.125,124376.5234,204303.5313","6693.9365,0,69301.3203,0,0","25781.9316,0,69301.3203,0,0","17199.9219,0,69301.3203,0,0","0.030303,10,3","1,1,2","0.030303,10,3","1,3,2","1,1,2","1,9,2","1,10","3,1","1,10"
Steel_3_2_10,1.981158553,2.026310256,2.392112815,3.646163471,3.37546651,4.40249184,11.85456944,8.694570541,8.35961628,-2538890.228,-2357889.815,-2538890.228,-91731.15545,-658951.5394,-91731.15545,-3229412.25,-2665918.5,-3229412.25,-2078932.007,-2455474.894,-1721780.804,-7048.09277,-6385.318803,-7048.09277,-254.6497778,-1784.452764,-254.6497778,-8964.992188,-7219.355957,-8964.992188,-5771.207949,-6649.47071,-4779.740286,"51052.1914,90416.125,90414.7031,148141.6094,162734.1094","44250.3242,90416.125,90414.7031,148141.6094,162734.1094","50525.6875,90416.125,90414.7031,148141.6094,162734.1094","1270.3489,12813.208,13560.6748,33002.2578,28411.9785","15134.4512,12813.208,13560.6748,33002.2578,28411.9785","793.2533,12813.208,13560.6748,33002.2578,28411.9785","75760.3125,93676.3281,93355.125,124376.5234,204303.5313","40647.75,93676.3281,93355.125,124376.5234,204303.5313","72935.0391,93676.3281,93355.125,124376.5234,204303.5313","13149.7949,0,69301.3203,0,0","18040.5547,0,69301.3203,0,0","18878.7285,0,69301.3203,0,0","1,4,1","1,1,1","1,4,1","1,4,1","1,1,1","1,4,1","2,4","2,1","2,3",1.378811593,1.489265261,1.704361942,2.53031962,2.36564817,3.126511746,6.346242428,4.101888657,4.759001732,-2538885.943,-2284627.298,-2531881.394,-90680.73626,-663854.736,-73261.9085,-3222419.25,-2451379.5,-3233713.25,-2996967.105,-3650438.532,-2430826.421,-7028.649969,-6186.868657,-7028.649969,-203.3783247,-1797.730709,-203.3783247,-8976.932617,-6638.380371,-8976.932617,-8338.060984,-9885.453993,-6748.082534,"43144.9766,90416.125,90414.7031,148141.6094,162734.1094","43144.9766,90416.125,90414.7031,148141.6094,162734.1094","16497.5703,90416.125,90414.7031,148141.6094,162734.1094","15032.0449,12813.208,13560.6748,33002.2578,28411.9785","15032.0449,12813.208,13560.6748,33002.2578,28411.9785","5825.6792,12813.208,13560.6748,33002.2578,28411.9785","39395.1016,93676.3281,93355.125,124376.5234,204303.5313","39395.1016,93676.3281,93355.125,124376.5234,204303.5313","31072.416,93676.3281,93355.125,124376.5234,204303.5313","16832.3848,0,69301.3203,0,0","33204.5586,0,69301.3203,0,0","18607.7461,0,69301.3203,0,0","0.083333,3,3","1,1,2","1,4,2","1,4,2","1,1,2","1,4,2","3,1","3,1","1,6"
Steel_3_2_11,7.100105957,5.620825576,7.939062848,12.70294333,7.597695086,14.00815013,40.13375854,6.690416813,24.49866676,-26039310.2,-27101430.21,-26039310.2,-2075353.846,-3754963.949,-2075353.846,-14172059,-18471164,-14172059,-2607472.093,-4102709.842,-2331928.653,-12558.9855,-12599.49701,-12558.43203,-493.0979873,-1745.678949,-491.6824847,-6333.541016,-8587.225586,-6328.779297,-1473.226536,-1907.345664,-1336.541386,"220291.6406,90416.125,90414.7031,148141.6094,162734.1094","182729.8594,90416.125,90414.7031,148141.6094,162734.1094","192477,90416.125,90414.7031,148141.6094,162734.1094","12998.9102,12813.208,13560.6748,33002.2578,28411.9785","31749.0664,12813.208,13560.6748,33002.2578,28411.9785","10241.3242,12813.208,13560.6748,33002.2578,28411.9785","145492.4688,93676.3281,93355.125,124376.5234,204303.5313","125085.4844,93676.3281,93355.125,124376.5234,204303.5313","140519.1563,93676.3281,93355.125,124376.5234,204303.5313","6985.4063,0,69301.3203,0,0","19431.5684,0,69301.3203,0,0","15496.0391,0,69301.3203,0,0","0.03125,6,2","1,1,1","0.03125,6,2","1,4,1","1,1,1","0.03125,4,2","2,6","2,1","2,2",4.725707777,5.274788167,6.096172273,8.77505302,6.247739998,10.08889211,13.58602905,5.82395792,5.980484009,-26039085.26,-23349852.99,-24852596.97,-2047200.517,-3663871.732,-1795095.664,-14676075,-15870069,-13404388,-3738436.227,-6145508.942,-3558051.468,-13024.42366,-10855.2483,-12430.94158,-1023.98134,-1703.33027,-897.8819841,-7340.769531,-7377.979004,-6704.688965,-1869.914014,-2857.040904,-1779.688056,"84567.3125,90416.125,90414.7031,148141.6094,162734.1094","149359.125,90416.125,90414.7031,148141.6094,162734.1094","84567.3125,90416.125,90414.7031,148141.6094,162734.1094","11588.2256,12813.208,13560.6748,33002.2578,28411.9785","30318.7871,12813.208,13560.6748,33002.2578,28411.9785","11588.2256,12813.208,13560.6748,33002.2578,28411.9785","90312.9844,93676.3281,93355.125,124376.5234,204303.5313","113788.5859,93676.3281,93355.125,124376.5234,204303.5313","90312.9844,93676.3281,93355.125,124376.5234,204303.5313","8318.6563,0,69301.3203,0,0","32691.6563,0,69301.3203,0,0","18897.7188,0,69301.3203,0,0","1,2,2","1,1,2","0.03125,6,3","1,2,2","1,1,2","0.03125,6,3","1,7","3,1","1,7"
Steel_3_2_12,3.437766623,5.301605704,5.174796255,7.481081604,10.33309271,10.35720848,39.66427231,34.6194458,36.97664261,-10913073.6,-10460850.21,-10455102.03,-369854.8812,-638924.9623,-649818.7906,-8426558,-7938273,-7925464.5,-2283238.894,-1684902.945,-1729282.747,-11102.23035,-9044.806096,-10636.30444,-376.2648127,-1531.911708,-661.0807589,-8572.597656,-5868.32373,-8062.820313,-2322.809562,-2109.190535,-1759.252837,"113806.4297,90416.125,90414.7031,148141.6094,162734.1094","113944.2344,90416.125,90414.7031,148141.6094,162734.1094","113806.4297,90416.125,90414.7031,148141.6094,162734.1094","24999.0039,12813.208,13560.6748,33002.2578,28411.9785","23552.957,12813.208,13560.6748,33002.2578,28411.9785","24999.0039,12813.208,13560.6748,33002.2578,28411.9785","51525.4063,93676.3281,93355.125,124376.5234,204303.5313","54185.9766,93676.3281,93355.125,124376.5234,204303.5313","51525.4063,93676.3281,93355.125,124376.5234,204303.5313","5074.5566,0,69301.3203,0,0","6301.5693,0,69301.3203,0,0","5765.0015,0,69301.3203,0,0","1,3,1","0.047619,2,2","1,4,1","1,3,1","0.047619,1,2","1,4,1","2,5","2,1","2,5",2.162009539,3.556569403,3.463859085,4.901284301,6.862076405,6.927896476,12.44361973,12.0962944,12.22862053,-10913049.34,-10455073.31,-10460837.42,-368867.4673,-642013.7522,-645759.2795,-8694632,-7937929.5,-7926365,-3414127.957,-2512720.087,-2582380.735,-11102.20493,-9032.189756,-9044.803625,-375.2602859,-1533.509046,-1626.506747,-8845.318359,-5903.950195,-6105.666504,-3473.297992,-3170.930293,-3087.70826,"113806.1641,90416.125,90414.7031,148141.6094,162734.1094","113806.1641,90416.125,90414.7031,148141.6094,162734.1094","113944.2266,90416.125,90414.7031,148141.6094,162734.1094","23485.9258,12813.208,13560.6748,33002.2578,28411.9785","23485.9258,12813.208,13560.6748,33002.2578,28411.9785","25081.4492,12813.208,13560.6748,33002.2578,28411.9785","54334.918,93676.3281,93355.125,124376.5234,204303.5313","54334.918,93676.3281,93355.125,124376.5234,204303.5313","57122.0156,93676.3281,93355.125,124376.5234,204303.5313","12731.2754,0,69301.3203,0,0","14158.2822,0,69301.3203,0,0","12858.7773,0,69301.3203,0,0","0.047619,3,3","0.047619,2,3","1,4,2","0.047619,3,3","0.047619,1,3","1,5,2","3,1","3,1","3,5"
Steel_3_2_13,13.65022412,5.602240999,13.83831946,21.64129042,9.842017936,21.93949989,0,0,0,-26424252.83,-28274871.89,-26424252.83,-2070149.708,-2948029.543,-2070149.708,-9829703,-13888864,-9829703,-1721064.653,-3788008.421,-1697671.332,-13461.33471,-13066.00977,-13461.33471,-1054.596342,-1362.304668,-1054.596342,-5007.54541,-6418.13916,-5007.54541,-876.7619463,-1750.464667,-864.8446869,"85125.3906,85118.2813,90414.7031,148141.6094,162734.1094","85125.3906,85118.2813,90414.7031,148141.6094,162734.1094","85125.3906,85118.2813,90414.7031,148141.6094,162734.1094","9303.7275,11594.8174,13560.6748,33002.2578,28411.9785","9303.7275,11594.8174,13560.6748,33002.2578,28411.9785","9303.7275,11594.8174,13560.6748,33002.2578,28411.9785","108688.5391,110103.1328,93355.125,124376.5234,204303.5313","108688.5391,110103.1328,93355.125,124376.5234,204303.5313","108688.5391,110103.1328,93355.125,124376.5234,204303.5313","1179.4517,0,69301.3203,0,0","722.1697,38188.4805,69301.3203,0,0","457.282,0,69301.3203,0,0","0.026316,7,2","1,1,1","0.026316,7,2","0.026316,7,2","1,1,1","0.026316,7,2","4,1,1,9","4,1,1,9","4,1,1,9",9.367537497,5.49266946,10.28138658,14.9422202,8.249978299,16.14629848,0,0,0,-26424424.74,-25208522.14,-26114741.43,-2015806.009,-2696352.165,-2011150.848,-10082181,-12010254,-9831836,-2467971.308,-5217203.693,-2329440.472,-13303.63762,-11649.05161,-13303.63762,-1024.540553,-1246.002825,-1024.540553,-5008.632324,-5550.020508,-5008.632324,-1282.312773,-2410.905603,-1186.686833,"85125.3516,85120.1875,90414.7031,148141.6094,162734.1094","85125.3516,85120.1875,90414.7031,148141.6094,162734.1094","85125.3516,85120.1875,90414.7031,148141.6094,162734.1094","9303.7158,11595.0117,13560.6748,33002.2578,28411.9785","9303.7158,11595.0117,13560.6748,33002.2578,28411.9785","9303.7158,11595.0117,13560.6748,33002.2578,28411.9785","108688.7969,110114.6875,93355.125,124376.5234,204303.5313","108688.7969,110114.6875,93355.125,124376.5234,204303.5313","108688.7969,110114.6875,93355.125,124376.5234,204303.5313","0,9901.0508,69301.3203,0,0","0,0,69301.3203,0,0","0,48204.168,69301.3203,0,0","1,3,2","1,1,2","0.026316,7,3","0.026316,7,3","1,1,2","0.026316,7,3","4,1,1,9","4,1,1,9","4,1,1,9"
Steel_3_2_14,3.898376658,3.501893812,4.070477241,8.339564378,8.086264429,9.176547615,44.49558258,32.87500763,31.33498955,-13633771.63,-14350513.81,-13155035.62,-430749.6619,-3105572.704,-685438.3859,-8987236,-7849822.5,-9142688,-2017053.206,-2164681.757,-1933668.549,-11969.18039,-12709.30283,-12104.83912,-62.21090724,-2750.431058,-630.7175769,-7730.193359,-6952.146484,-8412.796875,-2148.71623,-1917.136871,-1779.297406,"138532.6563,85120.1875,90414.7031,148141.6094,162734.1094","135315.3438,85120.1875,90414.7031,148141.6094,162734.1094","142598.8438,85120.1875,90414.7031,148141.6094,162734.1094","0,11595.0117,13560.6748,33002.2578,28411.9785","34415.0195,11595.0117,13560.6748,33002.2578,28411.9785","0,11595.0117,13560.6748,33002.2578,28411.9785","132484.5625,110114.6875,93355.125,124376.5234,204303.5313","68899.4688,110114.6875,93355.125,124376.5234,204303.5313","132210.1719,110114.6875,93355.125,124376.5234,204303.5313","8533.0693,48204.168,69301.3203,0,0","9101.6162,48204.168,69301.3203,0,0","11350.7129,48204.168,69301.3203,0,0","1,2,1","0.041667,1,2","0.041667,5,2","1,4,1","0.041667,1,2","0.041667,5,2","2,3","2,1","2,4",2.652116958,3.37901247,2.73806419,5.753424489,5.740959079,6.504455927,17.86382866,14.67783833,13.55589962,-13633882.33,-13297211.11,-13633882.33,-332229.7126,-2802566.404,-332229.7126,-9390028,-5996788.5,-9390028,-2745513.531,-3704880.404,-2659332.466,-11969.25392,-11776.34218,-12545.19204,-75.78823733,-2482.075422,-305.706718,-8126.66748,-5311.018066,-8640.390625,-3022.598134,-3281.204177,-2447.029177,"53328.9961,85120.1875,90414.7031,148141.6094,162734.1094","124497.4609,85120.1875,90414.7031,148141.6094,162734.1094","53328.9961,85120.1875,90414.7031,148141.6094,162734.1094","11913.6777,11595.0117,13560.6748,33002.2578,28411.9785","31324.2617,11595.0117,13560.6748,33002.2578,28411.9785","11913.6777,11595.0117,13560.6748,33002.2578,28411.9785","51392.2031,110114.6875,93355.125,124376.5234,204303.5313","59459.3164,110114.6875,93355.125,124376.5234,204303.5313","51392.2031,110114.6875,93355.125,124376.5234,204303.5313","11012.5527,48204.168,69301.3203,0,0","20491.2871,48204.168,69301.3203,0,0","14512.2324,48204.168,69301.3203,0,0","0.041667,5,3","0.041667,1,3","0.041667,5,3","0.041667,3,3","0.041667,1,3","0.041667,5,3","1,6","3,1","1,6"
Steel_3_2_15,6.94688603,6.920108462,7.049578257,11.65289105,11.60797364,11.73542447,41.93044281,54.39754868,51.53495407,-9851910.036,-9851910.036,-9850326.299,-2228125.622,-2228125.622,-2371283.477,-6156356,-6156356,-5923225,-2554567.278,-2564452.253,-2550123.423,-7905.045398,-7905.045398,-7907.835707,-1787.812882,-1787.812882,-1886.485343,-4939.763184,-4939.763184,-4753.922363,-2049.744522,-2057.67607,-2047.269781,"101405.6875,85120.1875,90414.7031,148141.6094,162734.1094","101577.1953,85120.1875,90414.7031,148141.6094,162734.1094","101571.0469,85120.1875,90414.7031,148141.6094,162734.1094","560.0336,11595.0117,13560.6748,33002.2578,28411.9785","6719.6108,11595.0117,13560.6748,33002.2578,28411.9785","6089.3975,11595.0117,13560.6748,33002.2578,28411.9785","91994.4844,110114.6875,93355.125,124376.5234,204303.5313","75263.9844,110114.6875,93355.125,124376.5234,204303.5313","75250.5781,110114.6875,93355.125,124376.5234,204303.5313","5006.875,48204.168,69301.3203,0,0","4564.1113,48204.168,69301.3203,0,0","4716.0879,48204.168,69301.3203,0,0","1,1,1","1,1,1","0.04,9,2","1,1,1","1,1,1","1,9,1","2,6","2,2","2,8",4.485075424,4.593508551,4.552206925,7.643452019,7.686217219,7.757595152,14.26711273,18.55820274,17.74134254,-9851944.141,-9850363.518,-9851944.141,-2365061.799,-2236169.486,-2365061.799,-6346735.5,-6106799,-6346735.5,-3844290.053,-3880457.697,-3787598.218,-7905.060135,-7903.788452,-7909.087369,-1897.688312,-1794.267152,-1881.353047,-5092.520508,-4899.999512,-5091.59375,-3084.597749,-3113.618097,-3040.953703,"101466.1172,85120.1875,90414.7031,148141.6094,162734.1094","101571.375,85120.1875,90414.7031,148141.6094,162734.1094","101577.5313,85120.1875,90414.7031,148141.6094,162734.1094","2950.7605,11595.0117,13560.6748,33002.2578,28411.9785","6762.1587,11595.0117,13560.6748,33002.2578,28411.9785","6044.4873,11595.0117,13560.6748,33002.2578,28411.9785","91563.3906,110114.6875,93355.125,124376.5234,204303.5313","75294.7031,110114.6875,93355.125,124376.5234,204303.5313","75211.3281,110114.6875,93355.125,124376.5234,204303.5313","11502.2285,48204.168,69301.3203,0,0","10235.2549,48204.168,69301.3203,0,0","10550.5225,48204.168,69301.3203,0,0","0.04,9,3","1,1,2","0.04,9,3","0.04,9,3","1,1,2","1,9,2","3,3","3,2","3,8"
Steel_3_2_16,0.809921342,1.075402893,0.995023354,5.935937567,5.942975805,6.734679064,24.9493866,17.38622284,25.67141914,-3127310.75,-2970804.595,-3111834.517,-44491.7849,-269101.1881,-69363.50113,-3555326.75,-3420938,-3545956.25,-1471088.602,-1247464.031,-1202111.028,-7569.443336,-6306.270478,-7129.024265,-107.6890038,-2212.742472,-665.3156628,-8605.399414,-7202.829102,-8198.358398,-3560.658815,-3721.588299,-3199.527988,"47957.3242,85120.1875,90414.7031,148141.6094,162734.1094","49514.4297,85120.1875,90414.7031,148141.6094,162734.1094","47957.3242,85120.1875,90414.7031,148141.6094,162734.1094","1272.4453,11595.0117,13560.6748,33002.2578,28411.9785","20604.252,11595.0117,13560.6748,33002.2578,28411.9785","1272.4453,11595.0117,13560.6748,33002.2578,28411.9785","78145.5938,110114.6875,93355.125,124376.5234,204303.5313","45073.4063,110114.6875,93355.125,124376.5234,204303.5313","78145.5938,110114.6875,93355.125,124376.5234,204303.5313","5409.5786,48204.168,69301.3203,0,0","9150.5996,48204.168,69301.3203,0,0","5289.377,48204.168,69301.3203,0,0","0.066667,3,2","0.066667,2,2","1,7,1","0.066667,3,2","1,1,1","0.066667,8,2","2,8","2,1","2,8",0.532063473,0.72014133,0.697352997,3.967196512,4.106378549,4.574591166,8.833349228,6.712377071,7.795836926,-3111840.356,-2947265.416,-3127312.366,-87092.19024,-313619.7503,-25401.0043,-3549017.5,-3405771.25,-3552867.25,-2196353.495,-1863305.444,-1748946.459,-7531.988459,-6282.018961,-7190.45612,-210.8000664,-2168.063335,-546.3226608,-8590.128906,-6298.22998,-8289.874023,-5316.107692,-5689.251112,-4696.897321,"47957.1836,85120.1875,90414.7031,148141.6094,162734.1094","49379.7617,85120.1875,90414.7031,148141.6094,162734.1094","18291.9043,85120.1875,90414.7031,148141.6094,162734.1094","2623.3586,11595.0117,13560.6748,33002.2578,28411.9785","19881.1816,11595.0117,13560.6748,33002.2578,28411.9785","7882.2402,11595.0117,13560.6748,33002.2578,28411.9785","78495.5703,110114.6875,93355.125,124376.5234,204303.5313","44161.6602,110114.6875,93355.125,124376.5234,204303.5313","34879.5625,110114.6875,93355.125,124376.5234,204303.5313","11924.0928,48204.168,69301.3203,0,0","18823.4219,48204.168,69301.3203,0,0","11313.9756,48204.168,69301.3203,0,0","0.066667,3,3","0.066667,2,3","1,7,2","0.066667,3,3","1,1,2","0.066667,8,3","3,2","3,1","1,9"
Steel_3_2_17,3.881547237,5.546779406,5.02150641,9.929530607,9.355224359,12.33372316,31.86054993,15.44866371,21.97810555,-7660702.493,-7146545.089,-7305728.694,-12243.25863,-578342.4319,-232552.0117,-5816173,-5309526,-5774165.5,-1819408.925,-1421328.776,-1454524.448,-9202.077844,-7990.110106,-8487.454793,-14.70668888,-1822.79082,-767.503295,-6986.428223,-5648.133301,-6280.490723,-2185.486871,-2441.900366,-1830.785699,"94168.5313,85120.1875,90414.7031,148141.6094,162734.1094","86516.1953,85120.1875,90414.7031,148141.6094,162734.1094","93670.1641,85120.1875,90414.7031,148141.6094,162734.1094","0,11595.0117,13560.6748,33002.2578,28411.9785","23998.6445,11595.0117,13560.6748,33002.2578,28411.9785","0,11595.0117,13560.6748,33002.2578,28411.9785","90766.5469,110114.6875,93355.125,124376.5234,204303.5313","47599.6484,110114.6875,93355.125,124376.5234,204303.5313","93228.6875,110114.6875,93355.125,124376.5234,204303.5313","6221.856,48204.168,69301.3203,0,0","10340.5537,48204.168,69301.3203,0,0","7676.9126,48204.168,69301.3203,0,0","1,5,1","0.05,2,2","1,6,1","1,5,1","1,1,1","0.05,7,2","2,5","2,1","2,4",2.455749133,3.752939979,3.237068145,6.610117261,6.687704594,8.069497387,12.86777496,7.62518549,10.57236099,-7660722.76,-7068561.624,-7367665.326,-16336.43873,-660377.0968,-155907.7561,-6089878.5,-5278530.5,-6055318.5,-2678614.079,-2113799.02,-2110020.129,-9202.093768,-7731.572965,-8585.48679,-19.62344576,-1828.537091,-664.9203616,-7315.205078,-4665.97998,-6742.238281,-3217.57018,-3644.61612,-2724.417895,"83987.4844,85120.1875,90414.7031,148141.6094,162734.1094","83987.4844,85120.1875,90414.7031,148141.6094,162734.1094","33251.1016,85120.1875,90414.7031,148141.6094,162734.1094","23686.6445,11595.0117,13560.6748,33002.2578,28411.9785","23686.6445,11595.0117,13560.6748,33002.2578,28411.9785","8710.6924,11595.0117,13560.6748,33002.2578,28411.9785","43273.9883,110114.6875,93355.125,124376.5234,204303.5313","43273.9883,110114.6875,93355.125,124376.5234,204303.5313","34310.207,110114.6875,93355.125,124376.5234,204303.5313","9125.7168,48204.168,69301.3203,0,0","19182.623,48204.168,69301.3203,0,0","10582.7656,48204.168,69301.3203,0,0","0.05,4,3","0.05,2,3","1,6,2","0.05,4,3","1,1,2","0.05,7,3","3,1","3,1","1,8"
Steel_3_2_18,12.69576987,9.636632971,14.582571,11.70906328,9.081498078,13.4467661,50.21289444,18.21140862,35.33053589,-20654380.21,-19669911.63,-20112952.64,-260144.581,-3773191.646,-1305648.301,-12102963,-13568659,-11839139,-2705134.936,-3471649.177,-2343558.97,-12092.19899,-10835.99358,-11775.33592,-152.3028654,-2078.5969,-764.3979231,-7085.736328,-7474.778809,-6931.279297,-1583.733939,-1912.4815,-1372.047594,"170779.7031,85120.1875,90414.7031,148141.6094,162734.1094","154722.4688,85120.1875,90414.7031,148141.6094,162734.1094","172062.9063,85120.1875,90414.7031,148141.6094,162734.1094","5162.8408,11595.0117,13560.6748,33002.2578,28411.9785","34896.1992,11595.0117,13560.6748,33002.2578,28411.9785","0,11595.0117,13560.6748,33002.2578,28411.9785","144267.2188,110114.6875,93355.125,124376.5234,204303.5313","92627.5703,110114.6875,93355.125,124376.5234,204303.5313","130616.5,110114.6875,93355.125,124376.5234,204303.5313","6479.2554,48204.168,69301.3203,0,0","13360.7637,48204.168,69301.3203,0,0","7439.3633,48204.168,69301.3203,0,0","1,3,1","1,1,1","1,5,1","1,3,1","1,1,1","1,5,1","2,2","2,1","2,3",8.536244694,7.413835752,9.68862354,7.916159253,6.809173895,8.982236512,19.39226532,10.16416168,11.95409298,-20632513.93,-18687814.39,-20157361.47,-367921.4123,-3754750.592,-1036616.32,-12600614,-11443076,-12477706,-3908652.89,-5182988.772,-3441017.053,-12079.52648,-10294.80503,-11801.18677,-215.4013169,-2068.43799,-606.8918879,-7377.088379,-6303.825684,-7305.131348,-2288.339172,-2855.23382,-2014.559577,"147383.3125,85120.1875,90414.7031,148141.6094,162734.1094","147383.3125,85120.1875,90414.7031,148141.6094,162734.1094","61121.7539,85120.1875,90414.7031,148141.6094,162734.1094","34077.2852,11595.0117,13560.6748,33002.2578,28411.9785","34077.2852,11595.0117,13560.6748,33002.2578,28411.9785","12558.8301,11595.0117,13560.6748,33002.2578,28411.9785","83779.3281,110114.6875,93355.125,124376.5234,204303.5313","83779.3281,110114.6875,93355.125,124376.5234,204303.5313","65432.8281,110114.6875,93355.125,124376.5234,204303.5313","8312.708,48204.168,69301.3203,0,0","23593.125,48204.168,69301.3203,0,0","13533.6191,48204.168,69301.3203,0,0","1,3,2","1,1,2","1,5,2","1,3,2","1,1,2","1,5,2","3,1","3,1","1,6"
